Country	Lat	Long	Infections	Date
Finland	64.0	26.0	1	13 Feb
Finland	64.0	26.0	1	14 Feb
Finland	64.0	26.0	1	15 Feb
Finland	64.0	26.0	1	16 Feb
Finland	64.0	26.0	1	17 Feb
Finland	64.0	26.0	1	18 Feb
Finland	64.0	26.0	1	19 Feb
Finland	64.0	26.0	1	20 Feb
Finland	64.0	26.0	1	21 Feb
Finland	64.0	26.0	1	22 Feb
Finland	64.0	26.0	1	23 Feb
Finland	64.0	26.0	1	24 Feb
Finland	64.0	26.0	1	25 Feb
Finland	64.0	26.0	2	26 Feb
Finland	64.0	26.0	2	27 Feb
Finland	64.0	26.0	2	28 Feb
Finland	64.0	26.0	3	29 Feb
Finland	64.0	26.0	6	01 Mar
Finland	64.0	26.0	6	02 Mar
Finland	64.0	26.0	6	03 Mar
Finland	64.0	26.0	6	04 Mar
Finland	64.0	26.0	12	05 Mar
Finland	64.0	26.0	15	06 Mar
Finland	64.0	26.0	15	07 Mar
Finland	64.0	26.0	23	08 Mar
Finland	64.0	26.0	30	09 Mar
Finland	64.0	26.0	40	10 Mar
Finland	64.0	26.0	59	11 Mar
Finland	64.0	26.0	59	12 Mar
Finland	64.0	26.0	155	13 Mar
Finland	64.0	26.0	225	14 Mar
Finland	64.0	26.0	244	15 Mar
Finland	64.0	26.0	277	16 Mar
United Arab Emirates	24.0	54.0	4	29 Jan
United Arab Emirates	24.0	54.0	4	30 Jan
United Arab Emirates	24.0	54.0	4	31 Jan
United Arab Emirates	24.0	54.0	4	01 Feb
United Arab Emirates	24.0	54.0	5	02 Feb
United Arab Emirates	24.0	54.0	5	03 Feb
United Arab Emirates	24.0	54.0	5	04 Feb
United Arab Emirates	24.0	54.0	5	05 Feb
United Arab Emirates	24.0	54.0	5	06 Feb
United Arab Emirates	24.0	54.0	5	07 Feb
United Arab Emirates	24.0	54.0	7	08 Feb
United Arab Emirates	24.0	54.0	7	09 Feb
United Arab Emirates	24.0	54.0	8	10 Feb
United Arab Emirates	24.0	54.0	8	11 Feb
United Arab Emirates	24.0	54.0	8	12 Feb
United Arab Emirates	24.0	54.0	8	13 Feb
United Arab Emirates	24.0	54.0	8	14 Feb
United Arab Emirates	24.0	54.0	8	15 Feb
United Arab Emirates	24.0	54.0	9	16 Feb
United Arab Emirates	24.0	54.0	9	17 Feb
United Arab Emirates	24.0	54.0	9	18 Feb
United Arab Emirates	24.0	54.0	9	19 Feb
United Arab Emirates	24.0	54.0	9	20 Feb
United Arab Emirates	24.0	54.0	9	21 Feb
United Arab Emirates	24.0	54.0	13	22 Feb
United Arab Emirates	24.0	54.0	13	23 Feb
United Arab Emirates	24.0	54.0	13	24 Feb
United Arab Emirates	24.0	54.0	13	25 Feb
United Arab Emirates	24.0	54.0	13	26 Feb
United Arab Emirates	24.0	54.0	13	27 Feb
United Arab Emirates	24.0	54.0	19	28 Feb
United Arab Emirates	24.0	54.0	21	29 Feb
United Arab Emirates	24.0	54.0	21	01 Mar
United Arab Emirates	24.0	54.0	21	02 Mar
United Arab Emirates	24.0	54.0	27	03 Mar
United Arab Emirates	24.0	54.0	27	04 Mar
United Arab Emirates	24.0	54.0	29	05 Mar
United Arab Emirates	24.0	54.0	29	06 Mar
United Arab Emirates	24.0	54.0	45	07 Mar
United Arab Emirates	24.0	54.0	45	08 Mar
United Arab Emirates	24.0	54.0	45	09 Mar
United Arab Emirates	24.0	54.0	74	10 Mar
United Arab Emirates	24.0	54.0	74	11 Mar
United Arab Emirates	24.0	54.0	85	12 Mar
United Arab Emirates	24.0	54.0	85	13 Mar
United Arab Emirates	24.0	54.0	85	14 Mar
United Arab Emirates	24.0	54.0	98	15 Mar
United Arab Emirates	24.0	54.0	98	16 Mar
Philippines	13.0	122.0	1	30 Jan
Philippines	13.0	122.0	1	31 Jan
Philippines	13.0	122.0	1	01 Feb
Philippines	13.0	122.0	2	02 Feb
Philippines	13.0	122.0	2	03 Feb
Philippines	13.0	122.0	2	04 Feb
Philippines	13.0	122.0	2	05 Feb
Philippines	13.0	122.0	2	06 Feb
Philippines	13.0	122.0	3	07 Feb
Philippines	13.0	122.0	3	08 Feb
Philippines	13.0	122.0	3	09 Feb
Philippines	13.0	122.0	3	10 Feb
Philippines	13.0	122.0	3	11 Feb
Philippines	13.0	122.0	3	12 Feb
Philippines	13.0	122.0	3	13 Feb
Philippines	13.0	122.0	3	14 Feb
Philippines	13.0	122.0	3	15 Feb
Philippines	13.0	122.0	3	16 Feb
Philippines	13.0	122.0	3	17 Feb
Philippines	13.0	122.0	3	18 Feb
Philippines	13.0	122.0	3	19 Feb
Philippines	13.0	122.0	3	20 Feb
Philippines	13.0	122.0	3	21 Feb
Philippines	13.0	122.0	3	22 Feb
Philippines	13.0	122.0	3	23 Feb
Philippines	13.0	122.0	3	24 Feb
Philippines	13.0	122.0	3	25 Feb
Philippines	13.0	122.0	3	26 Feb
Philippines	13.0	122.0	3	27 Feb
Philippines	13.0	122.0	3	28 Feb
Philippines	13.0	122.0	3	29 Feb
Philippines	13.0	122.0	3	01 Mar
Philippines	13.0	122.0	3	02 Mar
Philippines	13.0	122.0	3	03 Mar
Philippines	13.0	122.0	3	04 Mar
Philippines	13.0	122.0	3	05 Mar
Philippines	13.0	122.0	5	06 Mar
Philippines	13.0	122.0	6	07 Mar
Philippines	13.0	122.0	10	08 Mar
Philippines	13.0	122.0	20	09 Mar
Philippines	13.0	122.0	33	10 Mar
Philippines	13.0	122.0	49	11 Mar
Philippines	13.0	122.0	52	12 Mar
Philippines	13.0	122.0	64	13 Mar
Philippines	13.0	122.0	111	14 Mar
Philippines	13.0	122.0	140	15 Mar
Philippines	13.0	122.0	142	16 Mar
India	21.0	78.0	1	30 Jan
India	21.0	78.0	1	31 Jan
India	21.0	78.0	1	01 Feb
India	21.0	78.0	2	02 Feb
India	21.0	78.0	3	03 Feb
India	21.0	78.0	3	04 Feb
India	21.0	78.0	3	05 Feb
India	21.0	78.0	3	06 Feb
India	21.0	78.0	3	07 Feb
India	21.0	78.0	3	08 Feb
India	21.0	78.0	3	09 Feb
India	21.0	78.0	3	10 Feb
India	21.0	78.0	3	11 Feb
India	21.0	78.0	3	12 Feb
India	21.0	78.0	3	13 Feb
India	21.0	78.0	3	14 Feb
India	21.0	78.0	3	15 Feb
India	21.0	78.0	3	16 Feb
India	21.0	78.0	3	17 Feb
India	21.0	78.0	3	18 Feb
India	21.0	78.0	3	19 Feb
India	21.0	78.0	3	20 Feb
India	21.0	78.0	3	21 Feb
India	21.0	78.0	3	22 Feb
India	21.0	78.0	3	23 Feb
India	21.0	78.0	3	24 Feb
India	21.0	78.0	3	25 Feb
India	21.0	78.0	3	26 Feb
India	21.0	78.0	3	27 Feb
India	21.0	78.0	3	28 Feb
India	21.0	78.0	3	29 Feb
India	21.0	78.0	3	01 Mar
India	21.0	78.0	5	02 Mar
India	21.0	78.0	5	03 Mar
India	21.0	78.0	28	04 Mar
India	21.0	78.0	30	05 Mar
India	21.0	78.0	31	06 Mar
India	21.0	78.0	34	07 Mar
India	21.0	78.0	39	08 Mar
India	21.0	78.0	43	09 Mar
India	21.0	78.0	56	10 Mar
India	21.0	78.0	62	11 Mar
India	21.0	78.0	73	12 Mar
India	21.0	78.0	82	13 Mar
India	21.0	78.0	102	14 Mar
India	21.0	78.0	113	15 Mar
India	21.0	78.0	119	16 Mar
Italy	43.0	12.0	2	31 Jan
Italy	43.0	12.0	2	01 Feb
Italy	43.0	12.0	2	02 Feb
Italy	43.0	12.0	2	03 Feb
Italy	43.0	12.0	2	04 Feb
Italy	43.0	12.0	2	05 Feb
Italy	43.0	12.0	2	06 Feb
Italy	43.0	12.0	3	07 Feb
Italy	43.0	12.0	3	08 Feb
Italy	43.0	12.0	3	09 Feb
Italy	43.0	12.0	3	10 Feb
Italy	43.0	12.0	3	11 Feb
Italy	43.0	12.0	3	12 Feb
Italy	43.0	12.0	3	13 Feb
Italy	43.0	12.0	3	14 Feb
Italy	43.0	12.0	3	15 Feb
Italy	43.0	12.0	3	16 Feb
Italy	43.0	12.0	3	17 Feb
Italy	43.0	12.0	3	18 Feb
Italy	43.0	12.0	3	19 Feb
Italy	43.0	12.0	3	20 Feb
Italy	43.0	12.0	20	21 Feb
Italy	43.0	12.0	62	22 Feb
Italy	43.0	12.0	155	23 Feb
Italy	43.0	12.0	229	24 Feb
Italy	43.0	12.0	322	25 Feb
Italy	43.0	12.0	453	26 Feb
Italy	43.0	12.0	655	27 Feb
Italy	43.0	12.0	888	28 Feb
Italy	43.0	12.0	1128	29 Feb
Italy	43.0	12.0	1694	01 Mar
Italy	43.0	12.0	2036	02 Mar
Italy	43.0	12.0	2502	03 Mar
Italy	43.0	12.0	3089	04 Mar
Italy	43.0	12.0	3858	05 Mar
Italy	43.0	12.0	4636	06 Mar
Italy	43.0	12.0	5883	07 Mar
Italy	43.0	12.0	7375	08 Mar
Italy	43.0	12.0	9172	09 Mar
Italy	43.0	12.0	10149	10 Mar
Italy	43.0	12.0	12462	11 Mar
Italy	43.0	12.0	12462	12 Mar
Italy	43.0	12.0	17660	13 Mar
Italy	43.0	12.0	21157	14 Mar
Italy	43.0	12.0	24747	15 Mar
Italy	43.0	12.0	27980	16 Mar
Sweden	63.0	16.0	1	31 Jan
Sweden	63.0	16.0	1	01 Feb
Sweden	63.0	16.0	1	02 Feb
Sweden	63.0	16.0	1	03 Feb
Sweden	63.0	16.0	1	04 Feb
Sweden	63.0	16.0	1	05 Feb
Sweden	63.0	16.0	1	06 Feb
Sweden	63.0	16.0	1	07 Feb
Sweden	63.0	16.0	1	08 Feb
Sweden	63.0	16.0	1	09 Feb
Sweden	63.0	16.0	1	10 Feb
Sweden	63.0	16.0	1	11 Feb
Sweden	63.0	16.0	1	12 Feb
Sweden	63.0	16.0	1	13 Feb
Sweden	63.0	16.0	1	14 Feb
Sweden	63.0	16.0	1	15 Feb
Sweden	63.0	16.0	1	16 Feb
Sweden	63.0	16.0	1	17 Feb
Sweden	63.0	16.0	1	18 Feb
Sweden	63.0	16.0	1	19 Feb
Sweden	63.0	16.0	1	20 Feb
Sweden	63.0	16.0	1	21 Feb
Sweden	63.0	16.0	1	22 Feb
Sweden	63.0	16.0	1	23 Feb
Sweden	63.0	16.0	1	24 Feb
Sweden	63.0	16.0	1	25 Feb
Sweden	63.0	16.0	2	26 Feb
Sweden	63.0	16.0	7	27 Feb
Sweden	63.0	16.0	7	28 Feb
Sweden	63.0	16.0	12	29 Feb
Sweden	63.0	16.0	14	01 Mar
Sweden	63.0	16.0	15	02 Mar
Sweden	63.0	16.0	21	03 Mar
Sweden	63.0	16.0	35	04 Mar
Sweden	63.0	16.0	94	05 Mar
Sweden	63.0	16.0	101	06 Mar
Sweden	63.0	16.0	161	07 Mar
Sweden	63.0	16.0	203	08 Mar
Sweden	63.0	16.0	248	09 Mar
Sweden	63.0	16.0	355	10 Mar
Sweden	63.0	16.0	500	11 Mar
Sweden	63.0	16.0	599	12 Mar
Sweden	63.0	16.0	814	13 Mar
Sweden	63.0	16.0	961	14 Mar
Sweden	63.0	16.0	1022	15 Mar
Sweden	63.0	16.0	1103	16 Mar
Spain	40.0	-4.0	1	01 Feb
Spain	40.0	-4.0	1	02 Feb
Spain	40.0	-4.0	1	03 Feb
Spain	40.0	-4.0	1	04 Feb
Spain	40.0	-4.0	1	05 Feb
Spain	40.0	-4.0	1	06 Feb
Spain	40.0	-4.0	1	07 Feb
Spain	40.0	-4.0	1	08 Feb
Spain	40.0	-4.0	2	09 Feb
Spain	40.0	-4.0	2	10 Feb
Spain	40.0	-4.0	2	11 Feb
Spain	40.0	-4.0	2	12 Feb
Spain	40.0	-4.0	2	13 Feb
Spain	40.0	-4.0	2	14 Feb
Spain	40.0	-4.0	2	15 Feb
Spain	40.0	-4.0	2	16 Feb
Spain	40.0	-4.0	2	17 Feb
Spain	40.0	-4.0	2	18 Feb
Spain	40.0	-4.0	2	19 Feb
Spain	40.0	-4.0	2	20 Feb
Spain	40.0	-4.0	2	21 Feb
Spain	40.0	-4.0	2	22 Feb
Spain	40.0	-4.0	2	23 Feb
Spain	40.0	-4.0	2	24 Feb
Spain	40.0	-4.0	6	25 Feb
Spain	40.0	-4.0	13	26 Feb
Spain	40.0	-4.0	15	27 Feb
Spain	40.0	-4.0	32	28 Feb
Spain	40.0	-4.0	45	29 Feb
Spain	40.0	-4.0	84	01 Mar
Spain	40.0	-4.0	120	02 Mar
Spain	40.0	-4.0	165	03 Mar
Spain	40.0	-4.0	222	04 Mar
Spain	40.0	-4.0	259	05 Mar
Spain	40.0	-4.0	400	06 Mar
Spain	40.0	-4.0	500	07 Mar
Spain	40.0	-4.0	673	08 Mar
Spain	40.0	-4.0	1073	09 Mar
Spain	40.0	-4.0	1695	10 Mar
Spain	40.0	-4.0	2277	11 Mar
Spain	40.0	-4.0	2277	12 Mar
Spain	40.0	-4.0	5232	13 Mar
Spain	40.0	-4.0	6391	14 Mar
Spain	40.0	-4.0	7798	15 Mar
Spain	40.0	-4.0	9942	16 Mar
Australia	-34.9285	138.6007	1	01 Feb
Australia	-34.9285	138.6007	2	02 Feb
Australia	-34.9285	138.6007	2	03 Feb
Australia	-34.9285	138.6007	2	04 Feb
Australia	-34.9285	138.6007	2	05 Feb
Australia	-34.9285	138.6007	2	06 Feb
Australia	-34.9285	138.6007	2	07 Feb
Australia	-34.9285	138.6007	2	08 Feb
Australia	-34.9285	138.6007	2	09 Feb
Australia	-34.9285	138.6007	2	10 Feb
Australia	-34.9285	138.6007	2	11 Feb
Australia	-34.9285	138.6007	2	12 Feb
Australia	-34.9285	138.6007	2	13 Feb
Australia	-34.9285	138.6007	2	14 Feb
Australia	-34.9285	138.6007	2	15 Feb
Australia	-34.9285	138.6007	2	16 Feb
Australia	-34.9285	138.6007	2	17 Feb
Australia	-34.9285	138.6007	2	18 Feb
Australia	-34.9285	138.6007	2	19 Feb
Australia	-34.9285	138.6007	2	20 Feb
Australia	-34.9285	138.6007	2	21 Feb
Australia	-34.9285	138.6007	2	22 Feb
Australia	-34.9285	138.6007	2	23 Feb
Australia	-34.9285	138.6007	2	24 Feb
Australia	-34.9285	138.6007	2	25 Feb
Australia	-34.9285	138.6007	2	26 Feb
Australia	-34.9285	138.6007	2	27 Feb
Australia	-34.9285	138.6007	2	28 Feb
Australia	-34.9285	138.6007	3	29 Feb
Australia	-34.9285	138.6007	3	01 Mar
Australia	-34.9285	138.6007	3	02 Mar
Australia	-34.9285	138.6007	3	03 Mar
Australia	-34.9285	138.6007	5	04 Mar
Australia	-34.9285	138.6007	5	05 Mar
Australia	-34.9285	138.6007	7	06 Mar
Australia	-34.9285	138.6007	7	07 Mar
Australia	-34.9285	138.6007	7	08 Mar
Australia	-34.9285	138.6007	7	09 Mar
Australia	-34.9285	138.6007	7	10 Mar
Australia	-34.9285	138.6007	9	11 Mar
Australia	-34.9285	138.6007	9	12 Mar
Australia	-34.9285	138.6007	16	13 Mar
Australia	-34.9285	138.6007	19	14 Mar
Australia	-34.9285	138.6007	20	15 Mar
Australia	-34.9285	138.6007	29	16 Mar
Belgium	50.8333	4.0	1	04 Feb
Belgium	50.8333	4.0	1	05 Feb
Belgium	50.8333	4.0	1	06 Feb
Belgium	50.8333	4.0	1	07 Feb
Belgium	50.8333	4.0	1	08 Feb
Belgium	50.8333	4.0	1	09 Feb
Belgium	50.8333	4.0	1	10 Feb
Belgium	50.8333	4.0	1	11 Feb
Belgium	50.8333	4.0	1	12 Feb
Belgium	50.8333	4.0	1	13 Feb
Belgium	50.8333	4.0	1	14 Feb
Belgium	50.8333	4.0	1	15 Feb
Belgium	50.8333	4.0	1	16 Feb
Belgium	50.8333	4.0	1	17 Feb
Belgium	50.8333	4.0	1	18 Feb
Belgium	50.8333	4.0	1	19 Feb
Belgium	50.8333	4.0	1	20 Feb
Belgium	50.8333	4.0	1	21 Feb
Belgium	50.8333	4.0	1	22 Feb
Belgium	50.8333	4.0	1	23 Feb
Belgium	50.8333	4.0	1	24 Feb
Belgium	50.8333	4.0	1	25 Feb
Belgium	50.8333	4.0	1	26 Feb
Belgium	50.8333	4.0	1	27 Feb
Belgium	50.8333	4.0	1	28 Feb
Belgium	50.8333	4.0	1	29 Feb
Belgium	50.8333	4.0	2	01 Mar
Belgium	50.8333	4.0	8	02 Mar
Belgium	50.8333	4.0	13	03 Mar
Belgium	50.8333	4.0	23	04 Mar
Belgium	50.8333	4.0	50	05 Mar
Belgium	50.8333	4.0	109	06 Mar
Belgium	50.8333	4.0	169	07 Mar
Belgium	50.8333	4.0	200	08 Mar
Belgium	50.8333	4.0	239	09 Mar
Belgium	50.8333	4.0	267	10 Mar
Belgium	50.8333	4.0	314	11 Mar
Belgium	50.8333	4.0	314	12 Mar
Belgium	50.8333	4.0	559	13 Mar
Belgium	50.8333	4.0	689	14 Mar
Belgium	50.8333	4.0	886	15 Mar
Belgium	50.8333	4.0	1058	16 Mar
Egypt	26.0	30.0	1	14 Feb
Egypt	26.0	30.0	1	15 Feb
Egypt	26.0	30.0	1	16 Feb
Egypt	26.0	30.0	1	17 Feb
Egypt	26.0	30.0	1	18 Feb
Egypt	26.0	30.0	1	19 Feb
Egypt	26.0	30.0	1	20 Feb
Egypt	26.0	30.0	1	21 Feb
Egypt	26.0	30.0	1	22 Feb
Egypt	26.0	30.0	1	23 Feb
Egypt	26.0	30.0	1	24 Feb
Egypt	26.0	30.0	1	25 Feb
Egypt	26.0	30.0	1	26 Feb
Egypt	26.0	30.0	1	27 Feb
Egypt	26.0	30.0	1	28 Feb
Egypt	26.0	30.0	1	29 Feb
Egypt	26.0	30.0	2	01 Mar
Egypt	26.0	30.0	2	02 Mar
Egypt	26.0	30.0	2	03 Mar
Egypt	26.0	30.0	2	04 Mar
Egypt	26.0	30.0	3	05 Mar
Egypt	26.0	30.0	15	06 Mar
Egypt	26.0	30.0	15	07 Mar
Egypt	26.0	30.0	49	08 Mar
Egypt	26.0	30.0	55	09 Mar
Egypt	26.0	30.0	59	10 Mar
Egypt	26.0	30.0	60	11 Mar
Egypt	26.0	30.0	67	12 Mar
Egypt	26.0	30.0	80	13 Mar
Egypt	26.0	30.0	109	14 Mar
Egypt	26.0	30.0	110	15 Mar
Egypt	26.0	30.0	150	16 Mar
Australia	35.4437	139.638	4	21 Feb
Australia	35.4437	139.638	7	22 Feb
Australia	35.4437	139.638	7	23 Feb
Australia	35.4437	139.638	7	24 Feb
Australia	35.4437	139.638	7	25 Feb
Australia	35.4437	139.638	7	26 Feb
Australia	35.4437	139.638	8	27 Feb
Australia	35.4437	139.638	8	28 Feb
Lebanon	33.8547	35.8623	1	21 Feb
Lebanon	33.8547	35.8623	1	22 Feb
Lebanon	33.8547	35.8623	1	23 Feb
Lebanon	33.8547	35.8623	1	24 Feb
Lebanon	33.8547	35.8623	1	25 Feb
Lebanon	33.8547	35.8623	2	26 Feb
Lebanon	33.8547	35.8623	2	27 Feb
Lebanon	33.8547	35.8623	2	28 Feb
Lebanon	33.8547	35.8623	4	29 Feb
Lebanon	33.8547	35.8623	10	01 Mar
Lebanon	33.8547	35.8623	13	02 Mar
Lebanon	33.8547	35.8623	13	03 Mar
Lebanon	33.8547	35.8623	13	04 Mar
Lebanon	33.8547	35.8623	16	05 Mar
Lebanon	33.8547	35.8623	22	06 Mar
Lebanon	33.8547	35.8623	22	07 Mar
Lebanon	33.8547	35.8623	32	08 Mar
Lebanon	33.8547	35.8623	32	09 Mar
Lebanon	33.8547	35.8623	41	10 Mar
Lebanon	33.8547	35.8623	61	11 Mar
Lebanon	33.8547	35.8623	61	12 Mar
Lebanon	33.8547	35.8623	77	13 Mar
Lebanon	33.8547	35.8623	93	14 Mar
Lebanon	33.8547	35.8623	110	15 Mar
Lebanon	33.8547	35.8623	99	16 Mar
Iraq	33.0	44.0	1	24 Feb
Iraq	33.0	44.0	1	25 Feb
Iraq	33.0	44.0	5	26 Feb
Iraq	33.0	44.0	7	27 Feb
Iraq	33.0	44.0	7	28 Feb
Iraq	33.0	44.0	13	29 Feb
Iraq	33.0	44.0	19	01 Mar
Iraq	33.0	44.0	26	02 Mar
Iraq	33.0	44.0	32	03 Mar
Iraq	33.0	44.0	35	04 Mar
Iraq	33.0	44.0	35	05 Mar
Iraq	33.0	44.0	40	06 Mar
Iraq	33.0	44.0	54	07 Mar
Iraq	33.0	44.0	60	08 Mar
Iraq	33.0	44.0	60	09 Mar
Iraq	33.0	44.0	71	10 Mar
Iraq	33.0	44.0	71	11 Mar
Iraq	33.0	44.0	71	12 Mar
Iraq	33.0	44.0	101	13 Mar
Iraq	33.0	44.0	110	14 Mar
Iraq	33.0	44.0	116	15 Mar
Iraq	33.0	44.0	124	16 Mar
Oman	21.0	57.0	2	24 Feb
Oman	21.0	57.0	2	25 Feb
Oman	21.0	57.0	4	26 Feb
Oman	21.0	57.0	4	27 Feb
Oman	21.0	57.0	4	28 Feb
Oman	21.0	57.0	6	29 Feb
Oman	21.0	57.0	6	01 Mar
Oman	21.0	57.0	6	02 Mar
Oman	21.0	57.0	12	03 Mar
Oman	21.0	57.0	15	04 Mar
Oman	21.0	57.0	16	05 Mar
Oman	21.0	57.0	16	06 Mar
Oman	21.0	57.0	16	07 Mar
Oman	21.0	57.0	16	08 Mar
Oman	21.0	57.0	16	09 Mar
Oman	21.0	57.0	18	10 Mar
Oman	21.0	57.0	18	11 Mar
Oman	21.0	57.0	18	12 Mar
Oman	21.0	57.0	19	13 Mar
Oman	21.0	57.0	19	14 Mar
Oman	21.0	57.0	22	15 Mar
Oman	21.0	57.0	22	16 Mar
Afghanistan	33.0	65.0	1	24 Feb
Afghanistan	33.0	65.0	1	25 Feb
Afghanistan	33.0	65.0	1	26 Feb
Afghanistan	33.0	65.0	1	27 Feb
Afghanistan	33.0	65.0	1	28 Feb
Afghanistan	33.0	65.0	1	29 Feb
Afghanistan	33.0	65.0	1	01 Mar
Afghanistan	33.0	65.0	1	02 Mar
Afghanistan	33.0	65.0	1	03 Mar
Afghanistan	33.0	65.0	1	04 Mar
Afghanistan	33.0	65.0	1	05 Mar
Afghanistan	33.0	65.0	1	06 Mar
Afghanistan	33.0	65.0	1	07 Mar
Afghanistan	33.0	65.0	4	08 Mar
Afghanistan	33.0	65.0	4	09 Mar
Afghanistan	33.0	65.0	5	10 Mar
Afghanistan	33.0	65.0	7	11 Mar
Afghanistan	33.0	65.0	7	12 Mar
Afghanistan	33.0	65.0	7	13 Mar
Afghanistan	33.0	65.0	11	14 Mar
Afghanistan	33.0	65.0	16	15 Mar
Afghanistan	33.0	65.0	21	16 Mar
Bahrain	26.0275	50.55	1	24 Feb
Bahrain	26.0275	50.55	23	25 Feb
Bahrain	26.0275	50.55	33	26 Feb
Bahrain	26.0275	50.55	33	27 Feb
Bahrain	26.0275	50.55	36	28 Feb
Bahrain	26.0275	50.55	41	29 Feb
Bahrain	26.0275	50.55	47	01 Mar
Bahrain	26.0275	50.55	49	02 Mar
Bahrain	26.0275	50.55	49	03 Mar
Bahrain	26.0275	50.55	52	04 Mar
Bahrain	26.0275	50.55	55	05 Mar
Bahrain	26.0275	50.55	60	06 Mar
Bahrain	26.0275	50.55	85	07 Mar
Bahrain	26.0275	50.55	85	08 Mar
Bahrain	26.0275	50.55	95	09 Mar
Bahrain	26.0275	50.55	110	10 Mar
Bahrain	26.0275	50.55	195	11 Mar
Bahrain	26.0275	50.55	195	12 Mar
Bahrain	26.0275	50.55	189	13 Mar
Bahrain	26.0275	50.55	210	14 Mar
Bahrain	26.0275	50.55	214	15 Mar
Bahrain	26.0275	50.55	214	16 Mar
Kuwait	29.5	47.75	1	24 Feb
Kuwait	29.5	47.75	11	25 Feb
Kuwait	29.5	47.75	26	26 Feb
Kuwait	29.5	47.75	43	27 Feb
Kuwait	29.5	47.75	45	28 Feb
Kuwait	29.5	47.75	45	29 Feb
Kuwait	29.5	47.75	45	01 Mar
Kuwait	29.5	47.75	56	02 Mar
Kuwait	29.5	47.75	56	03 Mar
Kuwait	29.5	47.75	56	04 Mar
Kuwait	29.5	47.75	58	05 Mar
Kuwait	29.5	47.75	58	06 Mar
Kuwait	29.5	47.75	61	07 Mar
Kuwait	29.5	47.75	64	08 Mar
Kuwait	29.5	47.75	64	09 Mar
Kuwait	29.5	47.75	69	10 Mar
Kuwait	29.5	47.75	72	11 Mar
Kuwait	29.5	47.75	80	12 Mar
Kuwait	29.5	47.75	80	13 Mar
Kuwait	29.5	47.75	104	14 Mar
Kuwait	29.5	47.75	112	15 Mar
Kuwait	29.5	47.75	123	16 Mar
Algeria	28.0339	1.6596	1	25 Feb
Algeria	28.0339	1.6596	1	26 Feb
Algeria	28.0339	1.6596	1	27 Feb
Algeria	28.0339	1.6596	1	28 Feb
Algeria	28.0339	1.6596	1	29 Feb
Algeria	28.0339	1.6596	1	01 Mar
Algeria	28.0339	1.6596	3	02 Mar
Algeria	28.0339	1.6596	5	03 Mar
Algeria	28.0339	1.6596	12	04 Mar
Algeria	28.0339	1.6596	12	05 Mar
Algeria	28.0339	1.6596	17	06 Mar
Algeria	28.0339	1.6596	17	07 Mar
Algeria	28.0339	1.6596	19	08 Mar
Algeria	28.0339	1.6596	20	09 Mar
Algeria	28.0339	1.6596	20	10 Mar
Algeria	28.0339	1.6596	20	11 Mar
Algeria	28.0339	1.6596	24	12 Mar
Algeria	28.0339	1.6596	26	13 Mar
Algeria	28.0339	1.6596	37	14 Mar
Algeria	28.0339	1.6596	48	15 Mar
Algeria	28.0339	1.6596	54	16 Mar
Croatia	45.1	15.2	1	25 Feb
Croatia	45.1	15.2	3	26 Feb
Croatia	45.1	15.2	3	27 Feb
Croatia	45.1	15.2	5	28 Feb
Croatia	45.1	15.2	6	29 Feb
Croatia	45.1	15.2	7	01 Mar
Croatia	45.1	15.2	7	02 Mar
Croatia	45.1	15.2	9	03 Mar
Croatia	45.1	15.2	10	04 Mar
Croatia	45.1	15.2	10	05 Mar
Croatia	45.1	15.2	11	06 Mar
Croatia	45.1	15.2	12	07 Mar
Croatia	45.1	15.2	12	08 Mar
Croatia	45.1	15.2	12	09 Mar
Croatia	45.1	15.2	14	10 Mar
Croatia	45.1	15.2	19	11 Mar
Croatia	45.1	15.2	19	12 Mar
Croatia	45.1	15.2	32	13 Mar
Croatia	45.1	15.2	38	14 Mar
Croatia	45.1	15.2	49	15 Mar
Croatia	45.1	15.2	57	16 Mar
Switzerland	46.8182	8.2275	1	25 Feb
Switzerland	46.8182	8.2275	1	26 Feb
Switzerland	46.8182	8.2275	8	27 Feb
Switzerland	46.8182	8.2275	8	28 Feb
Switzerland	46.8182	8.2275	18	29 Feb
Switzerland	46.8182	8.2275	27	01 Mar
Switzerland	46.8182	8.2275	42	02 Mar
Switzerland	46.8182	8.2275	56	03 Mar
Switzerland	46.8182	8.2275	90	04 Mar
Switzerland	46.8182	8.2275	114	05 Mar
Switzerland	46.8182	8.2275	214	06 Mar
Switzerland	46.8182	8.2275	268	07 Mar
Switzerland	46.8182	8.2275	337	08 Mar
Switzerland	46.8182	8.2275	374	09 Mar
Switzerland	46.8182	8.2275	491	10 Mar
Switzerland	46.8182	8.2275	652	11 Mar
Switzerland	46.8182	8.2275	652	12 Mar
Switzerland	46.8182	8.2275	1139	13 Mar
Switzerland	46.8182	8.2275	1359	14 Mar
Switzerland	46.8182	8.2275	2200	15 Mar
Switzerland	46.8182	8.2275	2200	16 Mar
Austria	47.5162	14.5501	2	25 Feb
Austria	47.5162	14.5501	2	26 Feb
Austria	47.5162	14.5501	3	27 Feb
Austria	47.5162	14.5501	3	28 Feb
Austria	47.5162	14.5501	9	29 Feb
Austria	47.5162	14.5501	14	01 Mar
Austria	47.5162	14.5501	18	02 Mar
Austria	47.5162	14.5501	21	03 Mar
Austria	47.5162	14.5501	29	04 Mar
